age,workclass,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
40, Private,9, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
19, Private,10, Never-married, Other-service, Own-child, White, Female,35, United-States, <=50K
41, Local-gov,10, Divorced, Protective-serv, Unmarried, White, Female,40, United-States, <=50K
30, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, <=50K
22, Private,9, Never-married, Sales, Not-in-family, White, Female,37, United-States, <=50K
38, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,43, United-States, <=50K
26, Private,13, Never-married, Sales, Not-in-family, White, Male,40, Ireland, <=50K
25, Private,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,40, United-States, <=50K
29, Private,9, Never-married, Exec-managerial, Not-in-family, White, Female,38, United-States, <=50K
38, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K
35, State-gov,10, Never-married, Prof-specialty, Own-child, Black, Female,40, United-States, <=50K
19, Private,9, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
29, Private,7, Never-married, Craft-repair, Own-child, Black, Male,40, Haiti, <=50K
40, Private,9, Divorced, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
22, Private,12, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
20, State-gov,10, Never-married, Farming-fishing, Not-in-family, White, Male,40, United-States, <=50K
33, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, <=50K
28, Private,13, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
42, Private,10, Never-married, Adm-clerical, Own-child, White, Female,40, United-States, <=50K
23, Private,11, Never-married, Tech-support, Not-in-family, White, Male,40, United-States, <=50K
35, Private,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, <=50K
24, Private,13, Never-married, Machine-op-inspct, Own-child, Black, Female,40, United-States, <=50K
39, Private,9, Never-married, Adm-clerical, Not-in-family, White, Male,45, United-States, <=50K
28, Private,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,42, United-States, <=50K
56, Private,4, Widowed, Machine-op-inspct, Unmarried, Other, Female,40, Dominican-Republic, <=50K
57, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,48, United-States, <=50K
25, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, <=50K
38, Private,10, Never-married, Sales, Unmarried, White, Female,40, United-States, <=50K
57, Private,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, Puerto-Rico, <=50K
50, Private,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
38, Private,13, Never-married, Other-service, Own-child, White, Female,35, United-States, <=50K
37, Private,7, Separated, Adm-clerical, Unmarried, Black, Female,40, United-States, <=50K
36, Private,9, Divorced, Exec-managerial, Unmarried, White, Female,50, United-States, <=50K
26, Private,10, Divorced, Adm-clerical, Own-child, White, Female,40, United-States, <=50K
21, Private,3, Never-married, Craft-repair, Own-child, White, Male,40, Guatemala, <=50K
30, Private,9, Never-married, Machine-op-inspct, Own-child, White, Male,45, United-States, <=50K
45, Private,9, Separated, Sales, Not-in-family, White, Female,40, United-States, <=50K
31, Private,9, Separated, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
34, Private,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,35, United-States, <=50K
29, State-gov,6, Never-married, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
40, State-gov,10, Never-married, Adm-clerical, Not-in-family, White, Female,38, United-States, <=50K
29, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,45, United-States, <=50K
37, Private,4, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, <=50K
22, Private,12, Never-married, Adm-clerical, Other-relative, White, Female,40, United-States, <=50K
30, Private,9, Never-married, Exec-managerial, Own-child, Black, Female,35, Jamaica, <=50K
20, Private,9, Never-married, Adm-clerical, Own-child, White, Male,48, United-States, <=50K
48, Private,8, Widowed, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,40, Guatemala, <=50K
29, Private,10, Never-married, Other-service, Not-in-family, White, Female,40, United-States, <=50K
26, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
38, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,42, United-States, <=50K
41, Private,9, Never-married, Sales, Not-in-family, White, Female,50, United-States, <=50K
44, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, Greece, <=50K
32, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
32, Private,10, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
33, Private,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,50, United-States, <=50K
31, Self-emp-inc,9, Never-married, Craft-repair, Not-in-family, White, Male,45, United-States, <=50K
34, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
42, Local-gov,9, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
20, Private,9, Never-married, Other-service, Not-in-family, White, Male,45, United-States, <=50K
53, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
19, Private,9, Never-married, Other-service, Own-child, White, Male,40, United-States, <=50K
21, Private,5, Never-married, Transport-moving, Own-child, White, Male,40, United-States, <=50K
30, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,38, United-States, <=50K
54, Private,11, Widowed, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
32, Private,10, Divorced, Exec-managerial, Unmarried, White, Female,42, United-States, <=50K
55, Private,9, Widowed, Other-service, Unmarried, Black, Female,35, United-States, <=50K
32, Private,3, Never-married, Other-service, Not-in-family, White, Female,40, Mexico, <=50K
43, Private,9, Divorced, Sales, Other-relative, White, Female,46, United-States, <=50K
19, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
49, Private,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,43, United-States, <=50K
28, Private,9, Never-married, Handlers-cleaners, Own-child, White, Female,40, United-States, <=50K
33, Private,11, Married-civ-spouse, Adm-clerical, Wife, Black, Female,40, United-States, <=50K
55, Private,6, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
29, Local-gov,9, Separated, Protective-serv, Other-relative, White, Female,40, United-States, <=50K
21, Private,9, Married-civ-spouse, Sales, Husband, Other, Male,35, United-States, <=50K
37, Private,9, Divorced, Exec-managerial, Unmarried, White, Female,50, United-States, <=50K
32, Private,11, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
25, Private,9, Never-married, Transport-moving, Unmarried, White, Male,52, United-States, <=50K
31, Private,13, Never-married, Tech-support, Not-in-family, White, Male,37, United-States, <=50K
48, Private,6, Divorced, Sales, Not-in-family, White, Female,38, United-States, <=50K
55, Private,14, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
48, Federal-gov,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
35, Self-emp-inc,13, Separated, Prof-specialty, Not-in-family, White, Female,50, United-States, <=50K
61, Self-emp-not-inc,15, Divorced, Prof-specialty, Not-in-family, White, Male,50, United-States, <=50K
55, Local-gov,8, Widowed, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
27, Private,13, Never-married, Tech-support, Not-in-family, White, Male,40, United-States, <=50K
38, Private,13, Never-married, Sales, Not-in-family, White, Female,42, United-States, <=50K
48, Private,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, <=50K
43, Private,3, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,35, Mexico, <=50K
27, Private,10, Never-married, Sales, Not-in-family, Black, Male,40, United-States, <=50K
25, Private,12, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, Jamaica, <=50K
26, Private,13, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
48, Private,9, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
59, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
26, Private,10, Never-married, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
46, Private,11, Never-married, Transport-moving, Not-in-family, White, Male,50, United-States, <=50K
59, Self-emp-inc,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
36, Private,9, Never-married, Machine-op-inspct, Not-in-family, Black, Female,48, United-States, <=50K
38, Self-emp-not-inc,10, Married-spouse-absent, Other-service, Unmarried, White, Female,40, United-States, <=50K
22, Private,13, Never-married, Exec-managerial, Own-child, White, Female,40, United-States, <=50K
25, Private,9, Divorced, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
41, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
31, Private,4, Never-married, Machine-op-inspct, Not-in-family, Other, Female,40, Mexico, <=50K
35, State-gov,13, Separated, Exec-managerial, Not-in-family, White, Male,42, United-States, <=50K
36, Private,11, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
33, Private,9, Never-married, Other-service, Own-child, Black, Male,36, United-States, <=50K
26, Private,13, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
24, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,40, United-States, <=50K
23, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
40, Private,10, Divorced, Sales, Not-in-family, White, Male,40, United-States, <=50K
50, Private,9, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,40, United-States, <=50K
31, Private,9, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,40, United-States, <=50K
45, Private,4, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,36, China, <=50K
38, Local-gov,11, Divorced, Exec-managerial, Own-child, White, Male,40, United-States, <=50K
36, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,48, United-States, <=50K
52, Private,10, Never-married, Adm-clerical, Unmarried, White, Male,45, United-States, <=50K
48, Private,11, Divorced, Other-service, Own-child, White, Female,40, United-States, <=50K
23, Private,11, Separated, Exec-managerial, Own-child, White, Female,40, United-States, <=50K
44, Private,9, Divorced, Other-service, Unmarried, White, Female,40, United-States, <=50K
51, Private,9, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
20, Private,10, Never-married, Other-service, Own-child, White, Female,35, United-States, <=50K
35, Private,13, Separated, Exec-managerial, Unmarried, White, Female,42, United-States, <=50K
40, Private,4, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
28, Private,10, Never-married, Protective-serv, Own-child, White, Male,40, Honduras, <=50K
56, Federal-gov,10, Divorced, Adm-clerical, Not-in-family, Black, Female,40, United-States, <=50K
27, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
47, Private,6, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,45, United-States, <=50K
39, Federal-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,50, United-States, <=50K
46, Private,9, Divorced, Sales, Not-in-family, White, Female,33, United-States, <=50K
34, Private,7, Never-married, Transport-moving, Unmarried, White, Male,40, United-States, <=50K
23, Private,9, Never-married, Sales, Not-in-family, White, Female,40, United-States, <=50K
36, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
51, Local-gov,9, Widowed, Other-service, Unmarried, White, Female,40, United-States, <=50K
42, Private,9, Married-civ-spouse, Sales, Husband, White, Male,48, United-States, <=50K
39, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, <=50K
41, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, <=50K
31, Private,13, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
39, Local-gov,12, Never-married, Tech-support, Not-in-family, White, Female,38, United-States, <=50K
39, Self-emp-not-inc,9, Never-married, Exec-managerial, Not-in-family, Black, Male,50, United-States, <=50K
26, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, <=50K
27, Private,9, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,40, Philippines, <=50K
39, Private,14, Never-married, Prof-specialty, Own-child, White, Female,40, United-States, <=50K
25, Private,10, Never-married, Exec-managerial, Own-child, White, Female,40, United-States, <=50K
40, Private,13, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, <=50K
35, State-gov,14, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
27, Private,10, Divorced, Adm-clerical, Not-in-family, White, Female,38, United-States, <=50K
50, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K
54, Private,4, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
63, Private,9, Never-married, Exec-managerial, Own-child, White, Female,40, United-States, <=50K
25, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
26, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,48, United-States, <=50K
26, Private,9, Never-married, Craft-repair, Other-relative, White, Male,40, United-States, <=50K
