"age","workclass","education.num","marital.status","occupation","relationship","race","sex","hours.per.week","native.country","income"
56," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," <=50K"
35," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
49," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," <=50K"
36," Private",10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",40," United-States"," <=50K"
24," Private",9," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Male",40," United-States"," <=50K"
26," Private",13," Never-married"," Sales"," Not-in-family"," White"," Male",40," United-States"," <=50K"
32," Private",13," Never-married"," Prof-specialty"," Own-child"," White"," Male",40," United-States"," <=50K"
27," Private",10," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",40," United-States"," <=50K"
28," Private",9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
28," Private",9," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",40," United-States"," <=50K"
30," Private",9," Separated"," Adm-clerical"," Unmarried"," White"," Female",40," United-States"," <=50K"
39," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," <=50K"
26," Private",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
27," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
34," Private",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",40," United-States"," <=50K"
25," Local-gov",13," Never-married"," Prof-specialty"," Own-child"," White"," Female",40," United-States"," <=50K"
26," Private",9," Never-married"," Adm-clerical"," Own-child"," White"," Female",40," United-States"," <=50K"
51," Private",13," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
42," Self-emp-not-inc",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",45," United-States"," <=50K"
24," Private",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",40," United-States"," <=50K"
22," Private",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",45," United-States"," <=50K"
31," Local-gov",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",40," United-States"," <=50K"
21," Private",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," <=50K"
26," Private",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",40," United-States"," <=50K"
39," Private",10," Divorced"," Craft-repair"," Unmarried"," White"," Male",40," United-States"," <=50K"
39," Self-emp-not-inc",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," <=50K"
30," Private",10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",40," United-States"," <=50K"
42," Federal-gov",9," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
23," Private",10," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",40," United-States"," <=50K"
31," Private",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",40," United-States"," <=50K"
30," Private",10," Never-married"," Other-service"," Own-child"," Black"," Female",40," United-States"," <=50K"
27," Private",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",40," United-States"," <=50K"
25," Private",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",40," United-States"," <=50K"
33," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
41," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," <=50K"
60," Private",4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
30," Private",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," <=50K"
32," Private",9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",40," United-States"," <=50K"
28," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
43," Self-emp-inc",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
37," Self-emp-not-inc",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
20," Private",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",35," United-States"," <=50K"
33," Private",10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
27," Private",13," Never-married"," Adm-clerical"," Own-child"," Black"," Female",40," United-States"," <=50K"
49," Local-gov",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",40," United-States"," <=50K"
19," Private",7," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",40," United-States"," <=50K"
40," Private",12," Divorced"," Adm-clerical"," Unmarried"," White"," Female",40," United-States"," <=50K"
34," Private",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",45," United-States"," <=50K"
30," State-gov",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",40," United-States"," <=50K"
22," Private",10," Never-married"," Transport-moving"," Not-in-family"," White"," Male",40," United-States"," <=50K"
27," Private",9," Never-married"," Other-service"," Own-child"," Black"," Female",40," United-States"," <=50K"
28," Private",9," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",40," United-States"," <=50K"
26," Private",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," <=50K"
21," Private",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
57," Private",9," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
25," Private",9," Never-married"," Sales"," Unmarried"," White"," Female",40," United-States"," <=50K"
19," Private",9," Never-married"," Adm-clerical"," Own-child"," White"," Male",40," United-States"," <=50K"
36," Private",13," Divorced"," Adm-clerical"," Unmarried"," White"," Female",40," United-States"," <=50K"
24," Private",9," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",40," United-States"," <=50K"
29," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",40," United-States"," <=50K"
61," Private",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," <=50K"
26," Private",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
26," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",48," United-States"," <=50K"
22," Private",13," Never-married"," Prof-specialty"," Own-child"," White"," Female",40," United-States"," <=50K"
40," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",40," United-States"," <=50K"
31," Private",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," <=50K"
48," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," <=50K"
19," Private",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
23," Private",10," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",35," United-States"," <=50K"
19," Private",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",40," United-States"," <=50K"
40," Private",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," <=50K"
28," Private",13," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",40," United-States"," <=50K"
23," Private",9," Never-married"," Craft-repair"," Own-child"," White"," Male",40," United-States"," <=50K"
36," Private",9," Never-married"," Sales"," Not-in-family"," White"," Female",40," United-States"," <=50K"
23," Private",13," Never-married"," Adm-clerical"," Own-child"," White"," Female",40," United-States"," <=50K"
31," Private",13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
30," Private",9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
41," Self-emp-not-inc",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",50," United-States"," <=50K"
23," Private",9," Never-married"," Sales"," Not-in-family"," White"," Female",40," United-States"," <=50K"
38," Private",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
63," Self-emp-inc",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," <=50K"
21," Private",9," Never-married"," Craft-repair"," Own-child"," White"," Male",40," United-States"," <=50K"
23," Private",10," Never-married"," Sales"," Not-in-family"," White"," Male",50," United-States"," <=50K"
29," Private",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",45," United-States"," <=50K"
36," Private",13," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," United-States"," <=50K"
34," Private",11," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," <=50K"
38," Local-gov",12," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",40," United-States"," <=50K"
34," Private",9," Never-married"," Craft-repair"," Own-child"," White"," Male",45," United-States"," <=50K"
61," Private",4," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," <=50K"
22," Private",13," Never-married"," Adm-clerical"," Own-child"," White"," Female",40," United-States"," <=50K"
23," Private",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
26," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
22," Private",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",40," United-States"," <=50K"
36," Private",9," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",40," United-States"," <=50K"
23," Private",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
36," Private",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," <=50K"
35," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
24," Private",10," Never-married"," Adm-clerical"," Own-child"," White"," Female",40," United-States"," <=50K"
55," Private",3," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," Mexico"," <=50K"
36," Private",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",40," United-States"," <=50K"
27," Private",10," Never-married"," Machine-op-inspct"," Own-child"," White"," Male",40," United-States"," <=50K"
24," Private",13," Never-married"," Sales"," Not-in-family"," White"," Male",50," United-States"," <=50K"
41," Self-emp-not-inc",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
36," Private",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",40," United-States"," <=50K"
46," Private",7," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
28," Self-emp-not-inc",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
29," Private",9," Never-married"," Craft-repair"," Not-in-family"," White"," Male",50," United-States"," <=50K"
32," Private",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," <=50K"
31," Private",9," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",40," United-States"," <=50K"
25," Private",9," Never-married"," Other-service"," Own-child"," White"," Female",40," United-States"," <=50K"
59," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," <=50K"
19," Private",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",40," United-States"," <=50K"
27," Private",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",40," United-States"," <=50K"
47," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
33," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," <=50K"
19," Private",9," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",40," United-States"," <=50K"
27," Private",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," <=50K"
18," Private",6," Never-married"," Transport-moving"," Own-child"," White"," Male",40," United-States"," <=50K"
